zip_id,email,MOB,WOB,FTE,FY19,FY20,applied
665204,Y0WRH47vXj@outlook.com,NA,0,84,662063.2869805502,536563.6191284365,0
665204,uRjbXT3piw@inbox.com,NA,0,53,188550.58950770908,NA,0
665204,0pxJY4ijjm@outlook.com,0,0,90,740533.6219856091,NA,0
665204,bl8HElnsJJ@mail.com,0,0,83,522698.4203600736,519510.406426521,0
665204,wsIsyxIeI8@gmail.com,0,0,15,47085.78525518479,45240.241862275914,0
665204-0000,PKwtIB3eZG@outlook.com,1,0,15,38623.05183647031,30169.986440818506,0
665204-0000,UsYxWsRHP5@gmail.com,0,0,2,44837.21424058155,41785.61416768357,0
665204,LwKKFzlN9a@gmail.com,1,0,45,98871.28162679519,95729.7530622065,0
665204-0000,eV3d2UMApg@outlook.com,0,0,37,111169.61927188559,87093.16940328074,0
665204,ii8JMc4Pq6@gmail.com,0,0,104,1102411.3693677871,1082529.547635532,1
665204,caV3UUCi0w@inbox.com,1,1,13,31729.60050024883,25671.663556318912,0
665204,rd06n3cGmQ@inbox.com,1,1,17,34353.57794188503,27501.170186439504,0
665204,3rh4LHJoDa@gmail.com,1,0,23,NA,41061.568584449575,1
665204,Ga8bBIjqtK@gmail.com,0,0,NA,NA,53517.50902016589,0
665204,vlq9iVQcEP@inbox.com,0,0,70,344161.0203252346,341909.30675128393,1
665204,6HewoanCyW@gmail.com,0,0,30,73941.78521473761,64534.35259898189,0
665204,o3ADBZ5zGb@inbox.com,0,0,75,481868.8851438288,419182.1345174638,0
665204,f7QskL57cO@inbox.com,1,0,62,239090.3503298295,214929.4202079722,0
665204,S5KiKlqM25@gmail.com,1,0,31,55169.7398911729,44500.52073673356,0
665204,IuDIgw53y9@gmail.com,0,0,88,778943.6219579785,768730.1883186145,1
665204,fNiD3obbhz@gmail.com,0,0,85,606761.1086368685,588719.1364909769,1
665204,6jNYr8aaXp@outlook.com,0,0,16,50758.659920308644,46845.02685936082,0
665204,BI9YK9QBKG@mail.com,1,1,19,36783.3222223426,28275.593588506737,0
665204,AvEEF4Ch13@inbox.com,1,NA,88,NA,353767.4103330216,0
665204,X9402wFOHp@gmail.com,0,0,20,52193.86342267039,50891.13416097207,0
665204,8tWUmP6SzC@gmail.com,0,0,42,119161.66152537907,115182.20711744513,0
665204,xdKttrxuF5@gmail.com,0,0,106,NA,1187095.833862577,1
665204,fufeIYNJNr@gmail.com,0,0,NA,176002.22809070093,187927.31635809666,0
665204,U2o8mFnIPS@inbox.com,0,0,93,774293.0015125397,827179.7998890135,0
665204,cDD5X7priN@gmail.com,0,0,63,272932.0699526416,231964.21091446214,0
665204,UZEuMSvU9p@mail.com,0,0,69,388867.1228660986,375081.25036975386,0
665204,xzI6slY4ht@gmail.com,0,1,31,59615.17752194245,48163.723656159826,0
665204,H1SKNhtkd4@gmail.com,0,0,NA,251564.00792388804,245649.05659761842,0
665204,RT6St96ElA@outlook.com,1,1,58,172397.68894469037,134086.9034101588,0
665204,T3QK05Em7M@outlook.com,0,1,32,62801.541293677714,46871.57791469683,0
665204,zgu3eyW7mn@outlook.com,0,0,78,509198.31731313927,NA,0
665204,9C5EqAVPhI@outlook.com,NA,0,NA,823935.91228376,746942.8050059512,1
665204,vHLKorHOOd@gmail.com,0,0,122,2060308.954885149,1572984.100493532,1
665204-0000,3xbg6qMkKo@gmail.com,0,0,94,727461.4511645504,766294.3119671834,1
665204,qDfOXsvGXo@gmail.com,0,0,29,58750.937784487876,64776.4293524147,0
665204,NXn1qrIAFm@outlook.com,0,0,46,145721.57186645636,135161.8969719264,0
665204,V84KCmikfS@mail.com,0,0,22,57108.99853523915,52041.312260821345,0
665204,EucuBAdWfB@gmail.com,0,1,NA,250159.13817832648,214418.18405947796,0
665204,b7dWH70nD0@outlook.com,NA,0,NA,391020.1600163118,354497.49060566426,0
665204,ZKBLR6s0Px@gmail.com,0,0,53,178023.49606860374,195177.39748167642,1
665204,dPr1RY0JUo@gmail.com,0,0,72,NA,337994.068160381,0
665204,fzM5iEToWr@gmail.com,0,1,89,587596.56723061,592884.4038755631,0
665204,aM5uBhWrL4@outlook.com,1,0,NA,514340.67879386083,509789.7312091746,1
665204,zRc8JquFaT@inbox.com,0,0,33,83022.24338244325,NA,0
665204,qs2IDnKEdX@inbox.com,NA,1,39,89247.46310441906,69600.55587901027,0
665204,ibxepH4P6l@inbox.com,1,0,31,60876.44797655431,NA,0
665204,1InW89qiT1@gmail.com,0,0,99,1084367.4333322023,928132.0715411499,0
665204,LHNd63iLcf@inbox.com,1,0,37,81803.49112653063,59219.31173939559,0
665204,uSiZw3qofX@gmail.com,0,0,13,47565.216121782134,43189.34842424749,0
665204,0sf3ICXhEw@mail.com,0,1,46,NA,96808.38600505677,0
665204,L8P3Md78f4@gmail.com,0,NA,52,181345.87899389386,194861.04542477222,0
665204,fuGAC9IxFm@outlook.com,1,1,75,350165.55882085284,244690.93228198052,0
665204,XmsVyz0iLd@gmail.com,NA,1,2,36090.36639535561,NA,0
665204,VV0gQexIMH@gmail.com,1,0,86,430801.265935782,472972.78022205643,0
665204,6anzAfcrjF@inbox.com,0,0,19,49915.95065660584,49048.85981318968,1
665204,tAJrrDeado@mail.com,0,0,114,1789687.433918759,1470775.7403725465,1
665204,7QXTD9rBqR@gmail.com,1,1,NA,199968.32593095856,115043.14639702509,0
665204,KJ1ItvME3L@gmail.com,0,0,65,291471.3786219011,249880.9243590804,0
665204,6YSXZFWbJx@gmail.com,0,0,13,46901.28696017218,43675.76057526626,0
665204,dFhx8tWtpS@gmail.com,0,0,70,342231.57972192805,356938.64037677535,0
665204,B0bQugXKuO@gmail.com,1,0,96,703918.3988441739,521173.49466458143,0
665204,G7XP13Nqwe@gmail.com,0,0,23,55863.20986582412,56196.38835729565,0
665204,JWs6wawSn7@gmail.com,0,1,50,146647.21722603036,130710.25636391979,1
665204,aepqlCfpOC@inbox.com,0,NA,NA,593091.6530609865,661161.6698375031,0
665204,8ZYGCmAlmi@gmail.com,0,1,94,719572.7094201588,611948.4234668324,0
665204,lwCaLBBC9r@gmail.com,0,0,84,626925.2280925346,NA,1
665204,e6O3L06XIP@gmail.com,0,0,89,740399.0483015089,NA,0
665204,KUV9jsSTdE@gmail.com,0,0,NA,555412.4004719444,523552.8145515784,1
665204,i15zI38Fg7@inbox.com,0,0,5,44646.65333156298,42795.36424567774,0
665204,jCmk5r9sTo@outlook.com,0,NA,12,35567.79311199328,30481.685187747546,0
665204,n93VKd9cAi@inbox.com,0,0,58,252145.59816040788,243136.81356898698,0
665204,hUprVhFGRT@gmail.com,1,0,106,1136414.9763555082,737338.5966376789,1
665204,kG5aTBaH9y@gmail.com,0,0,77,561058.8924030289,422115.66739462316,0
665204,MVkkG4Z0Sy@gmail.com,NA,0,15,37398.67770409145,31046.854587093512,0
665204,nfGoINhdDK@outlook.com,0,0,75,511181.3370310779,474854.0765484671,1
665204,x0pVUMVFrD@gmail.com,0,0,37,105671.00001949805,77722.21072356735,1
665204,IMUcoIHYzP@gmail.com,1,0,NA,NA,540839.0876259386,0
665204,ogeZ3uWC66@gmail.com,0,0,28,NA,66545.61312502425,0
665204,kRq2pzV91W@gmail.com,0,0,65,337187.44204147573,NA,0
665204,9P2Ui2CW5M@mail.com,1,NA,35,76693.60451375172,49485.61803758956,0
665204,KvJidrcYvo@gmail.com,0,0,122,2236840.2896679533,2271110.5436622123,1
665204,mBZiyhIHs5@gmail.com,0,0,38,113422.5632240106,95162.99447377301,0
665204,GI1Khf07Kv@outlook.com,0,0,45,117265.32182818251,127555.23918734043,0
665204,m4jEG8zvak@gmail.com,0,1,24,48029.43955080623,39006.869497412554,0
665204,7SLiJuStpJ@inbox.com,1,0,37,83684.50345022243,57121.30532692983,0
665204,1py7J2HXqL@gmail.com,0,0,NA,50093.821770839626,49625.44021629731,0
665204,LfxESpmW1K@outlook.com,1,0,52,126365.88180231593,114175.18727452905,0
665204,v44Dg7R6sA@mail.com,0,0,78,582383.9245042972,538803.7258075643,0
665204-0000,y5vfQ6GozU@gmail.com,0,NA,51,159563.05105520878,168553.50217535737,1
665204,HW71yVDh2b@gmail.com,0,1,73,295300.14161408937,268302.3123856156,0
665204,UkQHCE6InA@gmail.com,0,0,86,657398.1967914022,511592.44357863604,0
665204,iahuu87V26@inbox.com,0,1,33,71598.30029801354,56735.74746408074,1
665204,0nDCzM6gDO@gmail.com,0,0,66,314062.3881394743,331515.0305201125,0
665204,JOn8uTUBL1@gmail.com,0,0,18,50601.83902278489,49415.503208680806,0
665204,i81Zok48Pz@gmail.com,0,0,93,792297.1707328843,878126.1476333584,0
665205,TBd4M2M5Fc@inbox.com,1,0,6,34981.39567574968,29666.19971583233,0
665205,GjD1q9JxUT@inbox.com,NA,1,4,31443.71781246647,24197.843850593814,0
665205,XvDyESDqZH@gmail.com,0,1,87,532665.559849862,397172.0330036578,0
665205,9y4GYKLyDZ@gmail.com,1,0,18,38677.385160459125,31383.83019834469,0
665205-0000,gOXYPJkSyj@gmail.com,0,1,81,388088.18321108405,360358.13902193273,0
665205,v2r4yWnSH6@gmail.com,1,0,4,35947.94733349805,29712.052529213484,0
665205,GCE2vDRW0W@mail.com,1,0,53,140731.24874275803,127856.60670675916,0
665205,KrTseoTbHj@gmail.com,0,0,39,108647.76504174207,84541.63865076783,0
665205,jiMTW2KocI@outlook.com,0,0,65,358090.7647963454,297001.7214695052,0
665205,a8xzLVhaLe@outlook.com,1,0,74,355725.25649536966,282462.1032050515,0
665205,esaIYzvlWK@inbox.com,0,0,66,349018.8150447837,292299.7882052087,0
665205,5V3hykHCru@gmail.com,0,0,12,48457.20820314338,43763.78945156333,0
665205,z3wtyqAOmU@gmail.com,1,0,91,903382.7139134151,593018.4561295073,0
665205,akPWvrWj2J@gmail.com,0,1,2,35336.17627260944,29007.7200769149,0
665205,x4MV8RA1Q6@mail.com,0,0,59,279971.1147962309,NA,1
665205,hKaXS9KYHq@gmail.com,1,0,25,48944.90414180837,41933.772084655124,0
665205,aUNXxKjAJ4@inbox.com,1,1,NA,31305.787179442133,24224.516856492268,0
665205,nzbZomJARQ@gmail.com,0,1,NA,95198.82967074407,90144.8040221773,0
665205,27XNUTVelb@gmail.com,0,0,99,937574.6786298197,997589.7384541179,0
665205,qseXOAWYkv@inbox.com,NA,0,31,NA,67947.0518791574,0
665205,EMpmb5uQTg@gmail.com,0,1,83,431412.687751352,416127.5649760381,0
665205,jXe5m874BH@outlook.com,1,NA,NA,478666.2794973533,555778.5559351719,0
665205,C5EDN2n56O@outlook.com,0,0,69,368017.1277277156,361701.54919752554,0
665205,aTukNpSxvb@gmail.com,1,0,48,128406.455384508,99898.03341523586,0
665205,sOth4Z73iF@inbox.com,NA,0,NA,223928.36496539795,235439.96333226076,0
665205,ZBkzghspOa@gmail.com,0,1,25,45042.13045888122,NA,0
665205,BA7URkItUd@gmail.com,0,0,17,49977.61194347162,44962.543253797754,0
665205,mkUBqeNV9E@gmail.com,0,0,88,737583.386077124,767347.9137000588,0
665205,CyTHxWQc4R@gmail.com,0,0,109,1467310.2294995226,1277887.0858061316,1
665205,p1FkJjUTHM@gmail.com,1,0,98,675567.2020393175,535230.4211632735,0
665205,er8P2jAyrh@inbox.com,0,0,33,71734.41656286853,72594.03130786719,0
665205,lAr5DFjE9S@mail.com,1,0,41,84516.15066162082,72428.01437540456,0
665205,n5kJBi5DsE@gmail.com,0,1,30,53968.38305938825,47264.79048560065,0
665205,ZWHJHqz1yu@outlook.com,0,0,18,51576.12859168895,48418.237980722544,0
665205,Dnpgr54XbF@outlook.com,0,0,48,158120.50749765694,127545.72848720646,0
665205-0000,FDs4xULpHF@mail.com,1,0,23,46904.361703202536,NA,0
665205,KvWRdUzRGn@gmail.com,0,0,15,50089.61909648475,49479.94921226968,0
665205,dvGwxzhvFQ@mail.com,0,NA,15,49980.01582730777,44938.58500611507,1
665205,OTqB88J1im@gmail.com,0,0,54,226561.4364776257,167510.03548516962,1
665205,ua8ORIfGq9@gmail.com,0,1,96,NA,615056.7807202844,0
665205,coaiUrpU8w@outlook.com,0,0,13,47965.90423254572,44997.213386729,0
665205,lTXqvZXtxn@gmail.com,0,0,94,924174.3876467934,779707.6126231273,0
665205,gC5ihDRkWb@gmail.com,0,0,16,47055.131705469394,45058.43998577379,0
665205,w9wwZr6GmR@outlook.com,NA,0,29,53101.43708217633,47238.53081804985,0
665205,0LOzWZ7VF8@mail.com,0,0,99,1274276.3846167265,907383.8991302762,0
665205,4qYCz9cvjF@inbox.com,1,0,59,192018.5918958498,142022.9542896426,0
665205,hNrvKWkuQQ@gmail.com,0,0,62,230758.9746096832,264856.4938127793,1
665205-0000,uIan1jbY8S@mail.com,0,0,7,47604.422797873245,43382.623736359754,0
665205,ZMlBNq8c96@gmail.com,0,0,NA,68548.18434448227,60663.18762349941,0
665205,m4Kl3sy5ae@gmail.com,1,0,32,56337.62981935607,48886.76709353673,0
665205,C1a4oLUX84@mail.com,0,0,24,61009.81756800181,61470.727723616634,0
665205,91H6NjNGwR@mail.com,0,0,16,49262.98008041904,48540.456565587476,0
665205,2lSAf3UlyY@gmail.com,0,0,98,1221991.0901133304,NA,0
665205,izSJFfqdIz@gmail.com,NA,1,78,NA,219027.33540623708,0
665205,1btIiMj5qa@outlook.com,1,0,88,523060.74264768197,565193.3635819261,0
665205-0000,28FPW99stD@inbox.com,0,0,125,2249620.579043676,2064539.2704892517,1
665205,1aXHykPdlL@gmail.com,NA,0,NA,864847.6217056045,1106909.71004725,1
665205,1s1C0jkOBE@outlook.com,0,0,72,508314.8010989875,375717.87180660974,0
665205,9sz01W3nPI@mail.com,NA,0,58,271764.39599828795,229210.28616592695,0
665205,TbnnNygYrH@outlook.com,0,0,77,531072.3124365956,368972.3626801086,0
665205,babqO08P8Q@mail.com,0,NA,100,1133550.468047291,853184.3229336806,1
665205,V2EW4XBOUh@gmail.com,0,1,NA,766957.247458712,654326.2953403469,0
665205,NG9RDeJT9n@inbox.com,0,0,70,405855.70833225694,450787.12869364355,0
665205,ON2TXYUNdr@inbox.com,1,NA,52,161110.23025608851,108276.7010653126,0
665205,vFURJVgc2B@gmail.com,0,1,32,52410.636933023496,54060.93301033832,1
665205,enku2LUcgw@gmail.com,1,0,55,178446.35100519814,134323.5461678349,0
665205,YP27KAFOV7@gmail.com,0,0,25,63323.70861725976,56510.34614094077,1
665205,EkF9z7t2OU@gmail.com,NA,0,55,173530.96339491193,200302.18784945394,1
665205,14HPpjEZ3Z@gmail.com,0,0,89,736909.3253443835,665312.534703837,0
665205,sYHS2mU5RM@gmail.com,1,0,90,684160.4573056999,475476.88699892134,0
665205,pdcEg9GKjN@mail.com,0,0,40,110354.72513745929,NA,0
665205,W3e1ASY3Dn@inbox.com,0,0,86,645281.2413100427,718856.3347282778,0
665205,vX7LpuIOMV@mail.com,1,0,33,60387.17988457835,52925.270755208076,0
665205,WJHbaOZuEe@outlook.com,0,0,65,368544.16889454913,288889.29159002425,0
665205,mjbvDtaIye@mail.com,0,1,98,979779.6050436136,623561.2572870755,0
665205,eDvYmttRui@inbox.com,0,1,39,97762.72738208761,NA,0
665205,W7mfdvL0wh@mail.com,0,0,14,47284.06382881128,45944.24710487221,0
665205,91NKbjNYQz@gmail.com,0,0,20,54917.89995927703,49536.628094441476,0
665205,MpEnqk7oem@outlook.com,0,0,59,226993.95650759668,211274.78986069487,0
665205,ctaDXzJVNo@mail.com,0,1,24,47812.01451730137,35756.984191884905,1
665205,Sn3xXNbBPP@outlook.com,0,1,98,861748.7033548607,658275.2686178882,0
665205,RREinNshac@outlook.com,0,1,36,71795.23744164167,65453.14911419084,0
665205,PMfREfpbJr@mail.com,NA,0,35,96745.71644173126,82343.57495225016,0
665205,OjLkyYvdg7@gmail.com,0,0,60,NA,262876.28540576075,1
665205,Je3noyIaLr@inbox.com,0,0,80,523899.76442000223,485681.4030514294,0
665205,FQOHodhBVD@outlook.com,1,1,110,985162.2899346162,898926.8151847586,1
665205,fSNVBecNFi@gmail.com,0,0,29,72662.23756855601,68061.72010643306,0
665205,Pak03e24Ud@gmail.com,0,0,85,681568.6298106858,466695.8018677248,0
665205,gvtWyk3rrJ@outlook.com,0,0,26,62308.79322472917,64347.63944201402,0
665205,vQ1D3pBP8T@mail.com,1,NA,31,62806.141332025465,50470.068021891886,1
665205,5JcMkj4ybE@mail.com,1,0,91,648075.7070617476,472772.78289250843,0
665205,3IfGKI6Z7F@mail.com,0,1,14,38459.73047067336,30345.270577801602,0
665205,nT1SuuvAqQ@gmail.com,1,1,82,286043.01692206855,290989.275607322,1
665205,APdkaslyw0@gmail.com,NA,0,55,151977.79316002908,166490.68067423307,0
665205-0000,YKdqbybwhF@gmail.com,0,0,79,546176.3058724921,517374.33900471195,1
665205,E3YS3I47ei@gmail.com,0,1,25,45187.06040572395,39703.80149567434,0
665205,6kxxu6K3Ws@inbox.com,0,1,99,959449.0114350364,551562.7349778375,0
665205,GzMbhwxXIz@gmail.com,1,0,33,NA,50462.02430484011,0
665205,wDkhkqDvLC@gmail.com,0,NA,97,848068.3274351779,1031362.1012733739,0
665205,JWauEN4dfr@outlook.com,1,1,11,31476.46672704675,25067.94487931686,0
665205,3WmjBVY5yU@gmail.com,0,0,51,186089.67921614027,180614.64631259654,0
665205,7J6OE5YFsv@gmail.com,0,NA,22,40778.6050111207,35564.59588938115,0
665205,JXRuJ2Natu@gmail.com,1,1,84,399991.8115121058,288739.6978129994,0
665205,bg8DQaZhan@mail.com,0,0,63,329049.44605554966,289301.37161171,1
665205,h3z3eWmmdb@gmail.com,1,0,67,240426.98041491356,232131.8411798633,0
665205,txrMDLDhNl@gmail.com,0,0,19,50752.09878014117,47174.82687799167,0
665205,7BiCVETuoj@gmail.com,0,0,85,588815.2649915292,598572.571680654,0
665205,8x7N3lhL2J@outlook.com,0,0,70,427967.7606915889,352140.9411574763,0
665205,l8AUmNppxS@mail.com,0,0,14,46314.44744276482,46040.57262397568,0
665205,De5871vB9G@outlook.com,0,0,34,86996.14906431486,74032.36995363845,0
665205,6lf3fto3ek@gmail.com,0,0,52,NA,180901.65301797466,0
665205,0o2VJst6jr@gmail.com,1,0,NA,633533.9950276148,516391.8003595818,0
665205,JNvKUOcTkc@inbox.com,0,NA,30,54817.67970580359,47488.31695239338,0
665205,7sFDrPpnOY@inbox.com,0,0,50,179218.97503193974,166164.73323845465,0
665205,5OxDCqDm90@inbox.com,0,1,59,192768.24228040475,NA,0
665205,rempF6T5yS@inbox.com,0,0,NA,556214.5010390949,518650.5952953866,0
665205,RCgZTuoxF3@gmail.com,1,0,41,91322.82380874416,69312.6813815292,0
665205,AyT81bkj80@gmail.com,1,1,15,34941.083898867444,27024.219874759718,1
665205,g8D4KmwZl5@gmail.com,0,0,NA,731999.7167655848,862254.8441089728,1
665206,Tu0I8vhgyS@inbox.com,0,1,82,464718.87486865924,429070.6859268782,0
665206,nNTU9rYxNV@outlook.com,0,0,15,50061.51811083398,47627.71985749301,0
665206,2oxkSGRDij@gmail.com,1,1,96,526700.2623235715,435068.11465576076,1
665206,SOR4JUSWMu@gmail.com,0,0,67,332222.88833440706,261726.39896050663,0
665206,GidO4bulfq@gmail.com,0,0,54,194423.8174448169,190769.10841834286,1
665206,vM6Jf1UxFv@gmail.com,1,NA,81,471620.37595402147,375521.9155020041,0
665206,t8wXnCW2YF@gmail.com,0,0,44,110795.16312785425,127916.72078869939,0
665206,zHa4HfSv01@gmail.com,1,0,20,44167.40878771566,36987.68706944167,0
665206,rikbaIlIgb@mail.com,0,1,34,68831.2573380373,60579.36659482646,0
665206,cAp06ox2yk@gmail.com,0,1,5,36613.62506448365,30142.165427176868,0
665206,oSmC88vxh6@inbox.com,0,0,27,73890.90112162495,55082.77474264608,1
665206,jmyvgKsvrv@inbox.com,0,0,64,334261.0947002653,323400.3567562662,0
665206,oVHiHl518V@gmail.com,0,0,1,44947.29811714176,43754.59215065176,0
665206,HeXfnTCJfV@gmail.com,0,NA,73,476002.2330196662,NA,0
665206,PCUSIe951V@gmail.com,0,0,33,78665.7153609182,74963.32774809145,0
665206,NocTdTANGw@gmail.com,0,0,75,525418.5127169931,352013.8877819502,0
665206,R0E8B58clW@outlook.com,0,1,90,549311.8932363564,462905.4600623833,0
665206,zLqYDtHTZr@outlook.com,0,1,77,NA,346018.4568402462,0
665206,s5uRYShZUI@gmail.com,0,0,24,55936.02834136636,51203.32288899636,0
665206,ypYKcZgui0@gmail.com,0,1,83,426247.0410715521,507909.58132831135,0
665206,7xv61tJl9m@inbox.com,0,1,29,53163.1379225112,45196.67373800919,0
665206,Zu1zGfI4Oo@mail.com,0,1,87,497431.81077426515,448675.945296753,0
665206,BZVn0vSOlD@mail.com,0,0,24,59959.24276190614,55940.293019770186,1
665206,TS6XvaSqbx@inbox.com,1,0,94,764757.0815891505,536141.2559873015,0
665206,HqwDFCBzxF@gmail.com,NA,0,48,158731.69215189284,160791.01367775202,0
665206,UJIXjJORBG@gmail.com,0,0,75,411488.30886316765,488966.2536910801,0
665206,goFsVe1Knf@inbox.com,0,0,40,126605.91864544968,87161.11240631054,0
665206,xa9MUZKsn4@inbox.com,0,0,30,76088.45837504789,74111.85076130569,0
665206,7RSiuaTp9q@gmail.com,NA,0,16,39175.56738967929,32192.859842613765,0
665206,gh3IgCylLF@mail.com,NA,1,71,338672.41662020434,286219.6147000569,0
665206,6MeZFUoO2J@gmail.com,0,0,84,513176.53604806104,573940.6574971272,0
665206,K3DcSxaBjL@gmail.com,NA,NA,119,1076468.3890473277,965467.7516505454,1
665206,UvjnNMD81p@gmail.com,0,0,33,73443.24292022621,68110.26284988414,0
665206,Vq4YoQna18@gmail.com,0,1,80,480611.58643889637,424396.7586843974,0
665206,5SUdqdE0mM@gmail.com,0,0,86,652464.8069376512,556821.7789760384,0
665206,YswgLOsj7v@outlook.com,1,NA,6,34126.91454535031,28192.418522393258,0
665206,qNCt8pMtRc@gmail.com,0,1,45,114489.97709073494,NA,0
665206,t2JMKoCZPx@inbox.com,0,0,NA,54127.58405000054,55344.08659496926,1
665206,QWxcuKdevU@gmail.com,0,0,17,50142.96349638847,49118.552785978194,1
665206,xuFu0l7FPQ@gmail.com,0,0,47,136337.5495190859,155534.18490015282,0
665206,Y2DMC99aNV@gmail.com,0,0,20,52881.56676293961,47912.31993732353,0
665206,6FvQmBzeXc@gmail.com,1,0,56,190150.9566230175,141681.88105879724,0
665206,3jSETKCSSd@outlook.com,1,0,67,272384.18092677655,236524.24829586464,0
665206,zXibdmoB4F@outlook.com,0,1,39,81574.56722971212,67550.67481669225,0
665206,lxhpIhx0mC@gmail.com,0,1,34,71458.66070799377,50443.355081337766,0
665206,sqUfeJQ2TI@mail.com,0,0,79,507229.5223322853,499515.7164923559,0
665206,cD0Lq4bu46@inbox.com,0,1,7,34916.05460512033,28940.099673252433,0
665206,UwBLKhpGsM@gmail.com,1,0,7,36459.76375100463,NA,0
665206,Axw0ATrzQi@mail.com,0,1,43,88372.49874184607,77497.48925190755,0
665206,30x4e6ZrWb@mail.com,0,0,58,214527.45899460712,228892.31718992454,0
665206,9H5fmuSLSq@inbox.com,0,1,37,82880.87246541124,64243.436472593916,0
665206,CQxZtHjoao@outlook.com,0,0,68,343971.06195659575,363323.0326200004,1
665206,IraMCKWjWp@gmail.com,0,0,62,271562.9325360282,296817.52931537945,0
665206,vNydNUBQiV@gmail.com,0,0,32,79436.40295065138,69017.10416836914,0
665206,moEuVJd2CT@gmail.com,0,0,63,254873.45448972384,251678.71628743142,1
665206,lQRpeGitcx@outlook.com,0,0,71,478001.32523331617,461700.7636049643,1
665206,wBhzqfL19z@gmail.com,1,NA,121,1420891.055092033,1147986.6193286413,1
665206,xk6jM90eKp@gmail.com,0,1,13,39224.00354474625,29403.66499771691,0
665206,iRo3dWpto5@gmail.com,0,1,50,142507.97248374947,109264.26495871121,0
665206,SuWdH8TBAd@outlook.com,0,0,65,319319.6030222541,370666.964237734,0
665206,O9Z50n8jD9@gmail.com,0,0,92,753535.4203722163,798702.6334713174,1
665206,ieXcGJ6nmX@gmail.com,0,0,36,103179.04130856437,NA,0
665206,S8DDBtT2uC@mail.com,0,NA,44,140868.29855713257,124401.36274388272,1
665206,YDmGv3XqcV@gmail.com,0,0,114,1567185.922809982,1762113.5266087723,1
665206,uYpR2ZJy5v@gmail.com,1,0,79,436656.54131948214,287413.59096268145,1
665206,wcTLRz30dd@gmail.com,0,0,NA,1389074.5231004423,1248264.8548752638,1
665206,80SA09w4Ql@inbox.com,0,0,58,260905.32424000517,230124.58613920773,0
665206,4sOq5hs7iL@mail.com,0,1,85,609109.0499958546,441357.61572643643,1
665206,0pPR9cFcGf@gmail.com,0,0,NA,600989.8307752936,537937.7714316612,0
665206,xyRo0m64dC@gmail.com,0,NA,67,318676.3317329288,234210.6019839772,1
665206,Z9eIDzoX2Q@mail.com,1,0,28,51255.92806997588,44289.81475673615,0
665206,Zd0WbkYZAJ@gmail.com,1,0,80,394113.7721868826,279108.3062271618,0
665206,UXtMcgITWE@gmail.com,0,1,64,249759.5108721736,191360.90035529053,0
665206,r0GZgGJlg9@mail.com,0,1,120,1443551.4443138912,1244744.0219138456,1
665206,8ruhWL4IS9@gmail.com,0,0,60,248044.81548697277,253691.83016368488,0
665206,8y3PDZPFW2@inbox.com,0,1,91,711569.4290818117,626241.6158866613,0
665206-0000,bXXHqgRdxe@outlook.com,NA,0,40,115073.47682871277,116037.03378898033,0
665206,eKzjFbDLr3@outlook.com,0,0,45,140719.12282617405,115673.41010966961,0
665206,rBdQpHbNQD@outlook.com,0,0,81,537969.740085112,647151.970881634,0
665206,7l6sYgq6Bj@gmail.com,NA,1,87,590201.1520429943,452385.10140577785,0
665206,8A4jWvi9CR@gmail.com,0,1,12,37995.92296389359,30019.68763961161,0
